momento,posicao
datetime,coord
T
09/23/2018 04:40,-25;47;72.1248916810278
09/23/2018 04:41,-25;47;0
09/23/2018 04:42,-24;47;51
09/23/2018 04:43,-24;47;0
09/23/2018 04:44,-24;48;51
09/23/2018 04:45,-23;48;51
09/23/2018 04:46,-23;48;0
09/23/2018 04:47,-22;49;72.1248916810278
09/23/2018 04:48,-22;49;0
09/23/2018 04:49,-21;49;51
09/23/2018 04:50,-21;49;0
09/23/2018 04:51,-20;50;72.1248916810278
09/23/2018 04:52,-20;50;0
09/23/2018 04:53,-20;50;0
09/23/2018 04:54,-19;50;51
09/23/2018 04:55,-19;50;0
09/23/2018 04:56,-18;51;72.1248916810278
09/23/2018 04:57,-18;51;0
09/23/2018 04:58,-17;51;51
09/23/2018 04:59,-17;51;0
09/23/2018 05:00,-16;52;72.1248916810278
09/23/2018 05:01,-16;52;0
09/23/2018 05:02,-15;52;51
09/23/2018 05:03,-15;52;0
09/23/2018 05:04,-14;52;51
09/23/2018 05:05,-14;52;0
09/23/2018 05:06,-13;53;72.1248916810278
09/23/2018 05:07,-13;53;0
09/23/2018 05:08,-12;53;51
09/23/2018 05:09,-12;53;0
09/23/2018 05:10,-11;53;51
09/23/2018 05:11,-11;53;0
09/23/2018 05:12,-11;54;51
09/23/2018 05:13,-10;54;51
09/23/2018 05:14,-10;54;0
09/23/2018 05:15,-9;54;51
09/23/2018 05:16,-9;54;0
09/23/2018 05:17,-8;54;51
09/23/2018 05:18,-8;54;0
09/23/2018 05:19,-7;54;51
09/23/2018 05:20,-7;55;51
09/23/2018 05:21,-6;55;51
09/23/2018 05:22,-6;55;0
09/23/2018 05:23,-5;55;51
09/23/2018 05:24,-5;55;0
09/23/2018 05:25,-4;55;51
09/23/2018 05:26,-4;55;0
09/23/2018 05:27,-3;55;51
09/23/2018 05:28,-3;55;0
09/23/2018 05:29,-2;55;51
09/23/2018 05:30,-2;55;0
09/23/2018 05:31,-1;55;51
09/23/2018 05:32,1;55;102
09/23/2018 05:33,1;55;0
09/23/2018 05:34,2;55;51
09/23/2018 05:35,2;55;0
09/23/2018 05:36,3;55;51
09/23/2018 05:37,3;55;0
09/23/2018 05:38,4;55;51
09/23/2018 05:39,4;55;0
09/23/2018 05:40,5;55;51
09/23/2018 05:41,5;55;0
09/23/2018 05:42,6;55;51
09/23/2018 05:43,6;55;0
09/23/2018 05:44,7;55;51
09/23/2018 05:45,7;55;0
09/23/2018 05:46,8;55;51
09/23/2018 05:47,8;55;0
09/23/2018 05:48,9;55;51
09/23/2018 05:49,9;55;0
09/23/2018 05:50,10;55;51
09/23/2018 05:51,10;55;0
09/23/2018 05:52,11;55;51
09/23/2018 05:53,11;55;0
09/23/2018 05:54,12;55;51
09/23/2018 05:55,12;55;0
09/23/2018 05:56,13;55;51
09/23/2018 05:57,13;55;0
09/23/2018 05:58,14;55;51
09/23/2018 05:59,14;55;0
09/23/2018 06:00,15;54;72.1248916810278
09/23/2018 06:01,15;54;0
09/23/2018 06:02,16;54;51
09/23/2018 06:03,16;54;0
09/23/2018 06:04,17;54;51
09/23/2018 06:05,17;54;0
09/23/2018 06:06,18;54;51
09/23/2018 06:07,18;54;0
09/23/2018 06:08,19;53;72.1248916810278
09/23/2018 06:09,19;53;0
09/23/2018 06:10,20;53;51
09/23/2018 06:11,20;53;0
09/23/2018 06:12,21;53;51
09/23/2018 06:13,21;53;0
09/23/2018 06:14,22;53;51
09/23/2018 06:15,22;52;51
09/23/2018 06:16,23;52;51
09/23/2018 06:17,23;52;0
09/23/2018 06:18,24;52;51
09/23/2018 06:19,24;52;0
09/23/2018 06:20,24;51;51
09/23/2018 06:21,25;51;51
09/23/2018 06:22,25;51;0
09/23/2018 06:23,26;51;51
09/23/2018 06:24,26;51;0
09/23/2018 06:25,27;50;72.1248916810278
09/23/2018 06:26,27;50;0
09/23/2018 06:27,28;50;51
09/23/2018 06:28,28;50;0
09/23/2018 06:29,29;49;72.1248916810278
09/23/2018 06:30,29;49;0
09/23/2018 06:31,29;49;0
09/23/2018 06:32,30;49;51
09/23/2018 06:33,30;48;51
09/23/2018 06:34,31;48;51
09/23/2018 06:35,31;48;0
09/23/2018 06:36,32;48;51
09/23/2018 06:37,32;47;51
09/23/2018 06:38,33;47;51
09/23/2018 06:39,33;47;0
09/23/2018 06:40,33;47;0
09/23/2018 06:41,34;46;72.1248916810278
09/23/2018 06:42,34;46;0
09/23/2018 06:43,35;46;51
09/23/2018 06:44,35;45;51
09/23/2018 06:45,35;45;0
09/23/2018 06:46,36;45;51
09/23/2018 06:47,36;44;51
09/23/2018 06:48,37;44;51
09/23/2018 06:49,37;44;0
09/23/2018 06:50,37;43;51
09/23/2018 06:51,38;43;51
09/23/2018 06:52,38;43;0
09/23/2018 06:53,39;42;72.1248916810278
09/23/2018 06:54,39;42;0
09/23/2018 06:55,39;42;0
09/23/2018 06:56,40;41;72.1248916810278
09/23/2018 06:57,40;41;0
09/23/2018 06:58,40;41;0
09/23/2018 06:59,41;40;72.1248916810278
09/23/2018 07:00,41;40;0
09/23/2018 07:01,42;40;51
09/23/2018 07:02,42;39;51
09/23/2018 07:03,42;39;0
09/23/2018 07:04,43;38;72.1248916810278
09/23/2018 07:05,43;38;0
09/23/2018 07:06,43;38;0
09/23/2018 07:07,44;37;72.1248916810278
09/23/2018 07:08,44;37;0
09/23/2018 07:09,40;33;288.499566724111
09/23/2018 07:10,41;32;72.1248916810278
09/23/2018 07:11,41;32;0
09/23/2018 07:12,41;31;51
09/23/2018 07:13,41;31;0
09/23/2018 07:14,42;31;51
09/23/2018 07:15,42;30;51
09/23/2018 07:16,42;30;0
09/23/2018 07:17,43;29;72.1248916810278
09/23/2018 07:18,43;29;0
09/23/2018 07:19,43;28;51
09/23/2018 07:20,43;28;0
09/23/2018 07:21,44;28;51
09/23/2018 07:22,44;27;51
09/23/2018 07:23,44;27;0
09/23/2018 07:24,45;26;72.1248916810278
09/23/2018 07:25,45;26;0
09/23/2018 07:26,45;25;51
09/23/2018 07:27,45;25;0
09/23/2018 07:28,46;24;72.1248916810278
09/23/2018 07:29,46;24;0
09/23/2018 07:30,46;24;0
09/23/2018 07:31,46;23;51
09/23/2018 07:32,46;23;0
09/23/2018 07:33,47;22;72.1248916810278
09/23/2018 07:34,47;22;0
09/23/2018 07:35,47;21;51
09/23/2018 07:36,47;21;0
09/23/2018 07:37,47;20;51
09/23/2018 07:38,48;20;51
09/23/2018 07:39,48;19;51
09/23/2018 07:40,48;19;0
09/23/2018 07:41,48;18;51
09/23/2018 07:42,48;18;0
09/23/2018 07:43,49;17;72.1248916810278
09/23/2018 07:44,49;17;0
09/23/2018 07:45,49;16;51
09/23/2018 07:46,49;16;0
09/23/2018 07:47,49;16;0
09/23/2018 07:48,49;15;51
09/23/2018 07:49,50;15;51
09/23/2018 07:50,50;14;51
09/23/2018 07:51,50;14;0
09/23/2018 07:52,50;13;51
09/23/2018 07:53,50;13;0
09/23/2018 07:54,50;12;51
09/23/2018 07:55,50;12;0
09/23/2018 07:56,50;11;51
09/23/2018 07:57,50;11;0
09/23/2018 07:58,51;10;72.1248916810278
09/23/2018 07:59,51;10;0
09/23/2018 08:00,51;9;51
09/23/2018 08:01,51;9;0
09/23/2018 08:02,51;8;51
09/23/2018 08:03,51;8;0
09/23/2018 08:04,51;7;51
09/23/2018 08:05,51;7;0
09/23/2018 08:06,51;6;51
09/23/2018 08:07,51;6;0
09/23/2018 08:08,51;5;51
09/23/2018 08:09,51;5;0
09/23/2018 08:10,51;4;51
09/23/2018 08:11,51;4;0
09/23/2018 08:12,51;3;51
09/23/2018 08:13,51;2;51
09/23/2018 08:14,51;2;0
09/23/2018 08:15,51;1;51
09/23/2018 08:16,51;1;0
09/23/2018 08:17,51;-1;102
09/23/2018 08:18,51;-1;0
09/23/2018 08:19,51;-2;51
09/23/2018 08:20,51;-2;0
09/23/2018 08:21,51;-3;51
09/23/2018 08:22,51;-3;0
09/23/2018 08:23,51;-4;51
09/23/2018 08:24,51;-4;0
09/23/2018 08:25,51;-5;51
09/23/2018 08:26,51;-5;0
09/23/2018 08:27,51;-6;51
09/23/2018 08:28,51;-6;0
09/23/2018 08:29,51;-7;51
09/23/2018 08:30,51;-7;0
09/23/2018 08:31,51;-8;51
09/23/2018 08:32,51;-8;0
09/23/2018 08:33,51;-9;51
09/23/2018 08:34,51;-9;0
09/23/2018 08:35,51;-10;51
09/23/2018 08:36,51;-10;0
09/23/2018 08:37,50;-11;72.1248916810278
09/23/2018 08:38,50;-11;0
09/23/2018 08:39,50;-12;51
09/23/2018 08:40,50;-12;0
09/23/2018 08:41,50;-13;51
09/23/2018 08:42,50;-13;0
09/23/2018 08:43,50;-14;51
09/23/2018 08:44,50;-14;0
09/23/2018 08:45,49;-15;72.1248916810278
09/23/2018 08:46,49;-15;0
09/23/2018 08:47,49;-16;51
09/23/2018 08:48,49;-16;0
09/23/2018 08:49,49;-17;51
09/23/2018 08:50,49;-17;0
09/23/2018 08:51,49;-18;51
09/23/2018 08:52,48;-18;51
09/23/2018 08:53,48;-19;51
09/23/2018 08:54,48;-19;0
09/23/2018 08:55,48;-19;0
09/23/2018 08:56,48;-20;51
09/23/2018 08:57,47;-20;51
09/23/2018 08:58,47;-21;51
09/23/2018 08:59,47;-21;0
09/23/2018 09:00,47;-22;51
09/23/2018 09:01,47;-22;0
09/23/2018 09:02,46;-23;72.1248916810278
09/23/2018 09:03,46;-23;0
09/23/2018 09:04,46;-24;51
09/23/2018 09:05,46;-24;0
09/23/2018 09:06,45;-25;72.1248916810278
09/23/2018 09:07,45;-25;0
09/23/2018 09:08,45;-25;0
09/23/2018 09:09,45;-26;51
09/23/2018 09:10,44;-26;51
09/23/2018 09:11,44;-27;51
09/23/2018 09:12,44;-27;0
09/23/2018 09:13,44;-28;51
09/23/2018 09:14,43;-28;51
09/23/2018 09:15,43;-28;0
09/23/2018 09:16,43;-29;51
09/23/2018 09:17,43;-29;0
09/23/2018 09:18,42;-30;72.1248916810278
09/23/2018 09:19,42;-30;0
09/23/2018 09:20,42;-31;51
09/23/2018 09:21,41;-31;51
09/23/2018 09:22,41;-31;0
09/23/2018 09:23,41;-32;51
09/23/2018 09:24,40;-32;51
09/23/2018 09:25,40;-33;51
09/23/2018 09:26,40;-33;0
09/23/2018 09:27,39;-33;51
09/23/2018 09:28,39;-34;51
09/23/2018 09:29,39;-34;0
09/23/2018 09:30,38;-35;72.1248916810278
09/23/2018 09:31,38;-35;0
09/23/2018 09:32,38;-35;0
09/23/2018 09:33,37;-36;72.1248916810278
09/23/2018 09:34,37;-36;0
09/23/2018 09:35,37;-36;0
09/23/2018 09:36,36;-37;72.1248916810278
09/23/2018 09:37,36;-37;0
09/23/2018 09:38,36;-37;0
09/23/2018 09:39,35;-38;72.1248916810278
09/23/2018 09:40,35;-38;0
09/23/2018 09:41,35;-39;51
09/23/2018 09:42,34;-39;51
09/23/2018 09:43,34;-39;0
09/23/2018 09:44,33;-40;72.1248916810278
09/23/2018 09:45,33;-40;0
09/23/2018 09:46,33;-40;0
09/23/2018 09:47,32;-40;51
09/23/2018 09:48,32;-41;51
09/23/2018 09:49,31;-41;51
09/23/2018 09:50,31;-41;0
09/23/2018 09:51,31;-42;51
09/23/2018 09:52,30;-42;51
09/23/2018 09:53,30;-42;0
09/23/2018 09:54,29;-43;72.1248916810278
09/23/2018 09:55,29;-43;0
09/23/2018 09:56,28;-43;51
09/23/2018 09:57,28;-43;0
09/23/2018 09:58,28;-44;51
09/23/2018 09:59,27;-44;51
09/23/2018 10:00,27;-44;0
09/23/2018 10:01,26;-45;72.1248916810278
09/23/2018 10:02,26;-45;0
09/23/2018 10:03,25;-45;51
09/23/2018 10:04,25;-45;0
09/23/2018 10:05,24;-46;72.1248916810278
09/23/2018 10:06,24;-46;0
09/23/2018 10:07,24;-46;0
09/23/2018 10:08,23;-46;51
09/23/2018 10:09,23;-46;0
09/23/2018 10:10,22;-47;72.1248916810278
09/23/2018 10:11,22;-47;0
09/23/2018 10:12,21;-47;51
09/23/2018 10:13,21;-47;0
09/23/2018 10:14,20;-47;51
09/23/2018 10:15,20;-48;51
09/23/2018 10:16,19;-48;51
09/23/2018 10:17,19;-48;0
09/23/2018 10:18,18;-48;51
09/23/2018 10:19,18;-48;0
09/23/2018 10:20,17;-49;72.1248916810278
09/23/2018 10:21,17;-49;0
09/23/2018 10:22,17;-49;0
09/23/2018 10:23,16;-49;51
09/23/2018 10:24,16;-49;0
09/23/2018 10:25,15;-49;51
09/23/2018 10:26,15;-50;51
09/23/2018 10:27,14;-50;51
09/23/2018 10:28,14;-50;0
09/23/2018 10:29,13;-50;51
09/23/2018 10:30,13;-50;0
09/23/2018 10:31,12;-50;51
09/23/2018 10:32,12;-50;0
09/23/2018 10:33,11;-50;51
09/23/2018 10:34,11;-50;0
09/23/2018 10:35,10;-51;72.1248916810278
09/23/2018 10:36,10;-51;0
09/23/2018 10:37,9;-51;51
09/23/2018 10:38,9;-51;0
09/23/2018 10:39,8;-51;51
09/23/2018 10:40,8;-51;0
09/23/2018 10:41,7;-51;51
09/23/2018 10:42,7;-51;0
09/23/2018 10:43,6;-51;51
09/23/2018 10:44,6;-51;0
09/23/2018 10:45,5;-51;51
09/23/2018 10:46,5;-51;0
09/23/2018 10:47,4;-51;51
09/23/2018 10:48,4;-51;0
09/23/2018 10:49,3;-51;51
09/23/2018 10:50,3;-51;0
09/23/2018 10:51,2;-51;51
09/23/2018 10:52,2;-51;0
09/23/2018 10:53,1;-51;51
09/23/2018 10:54,-1;-51;102
09/23/2018 10:55,-1;-51;0
09/23/2018 10:56,-2;-51;51
09/23/2018 10:57,-2;-51;0
09/23/2018 10:58,-3;-51;51
09/23/2018 10:59,-3;-51;0
09/23/2018 11:00,-4;-51;51
09/23/2018 11:01,-4;-51;0
09/23/2018 11:02,-5;-51;51
09/23/2018 11:03,-5;-51;0
09/23/2018 11:04,-6;-51;51
09/23/2018 11:05,-6;-51;0
09/23/2018 11:06,-7;-51;51
09/23/2018 11:07,-7;-51;0
09/23/2018 11:08,-8;-51;51
09/23/2018 11:09,-8;-51;0
09/23/2018 11:10,-9;-51;51
09/23/2018 11:11,-9;-51;0
09/23/2018 11:12,-10;-51;51
09/23/2018 11:13,-10;-51;0
09/23/2018 11:14,-11;-50;72.1248916810278
09/23/2018 11:15,-11;-50;0
09/23/2018 11:16,-12;-50;51
09/23/2018 11:17,-12;-50;0
09/23/2018 11:18,-13;-50;51
09/23/2018 11:19,-13;-50;0
09/23/2018 11:20,-14;-50;51
09/23/2018 11:21,-14;-50;0
09/23/2018 11:22,-15;-50;51
09/23/2018 11:23,-15;-49;51
09/23/2018 11:24,-16;-49;51
09/23/2018 11:25,-16;-49;0
09/23/2018 11:26,-17;-49;51
09/23/2018 11:27,-17;-49;0
09/23/2018 11:28,-18;-49;51
09/23/2018 11:29,-18;-48;51
09/23/2018 11:30,-18;-48;0
09/23/2018 11:31,-19;-48;51
09/23/2018 11:32,-19;-48;0
09/23/2018 11:33,-20;-48;51
09/23/2018 11:34,-20;-47;51
09/23/2018 11:35,-21;-47;51
09/23/2018 11:36,-21;-47;0
09/23/2018 11:37,-22;-47;51
09/23/2018 11:38,-22;-47;0
09/23/2018 11:39,-23;-46;72.1248916810278
09/23/2018 11:40,-23;-46;0
09/23/2018 11:41,-24;-46;51
09/23/2018 11:42,-24;-46;0
09/23/2018 11:43,-25;-45;72.1248916810278
09/23/2018 11:44,-25;-45;0
09/23/2018 11:45,-25;-45;0
09/23/2018 11:46,-26;-45;51
09/23/2018 11:47,-26;-44;51
09/23/2018 11:48,-27;-44;51
09/23/2018 11:49,-27;-44;0
09/23/2018 11:50,-28;-44;51
09/23/2018 11:51,-28;-43;51
09/23/2018 11:52,-28;-43;0
09/23/2018 11:53,-29;-43;51
09/23/2018 11:54,-29;-43;0
09/23/2018 11:55,-30;-42;72.1248916810278
09/23/2018 11:56,-30;-42;0
09/23/2018 11:57,-31;-42;51
09/23/2018 11:58,-31;-41;51
09/23/2018 11:59,-31;-41;0
09/23/2018 12:00,-32;-41;51
09/23/2018 12:01,-32;-40;51
09/23/2018 12:02,-33;-40;51
09/23/2018 12:03,-33;-40;0
09/23/2018 12:04,-33;-40;0
09/23/2018 12:05,-34;-39;72.1248916810278
09/23/2018 12:06,-34;-39;0
09/23/2018 12:07,-35;-38;72.1248916810278
09/23/2018 12:08,-35;-38;0
09/23/2018 12:09,-35;-38;0
09/23/2018 12:10,-36;-37;72.1248916810278
09/23/2018 12:11,-36;-37;0
09/23/2018 12:12,-36;-37;0
09/23/2018 12:13,-37;-36;72.1248916810278
09/23/2018 12:14,-37;-36;0
09/23/2018 12:15,-37;-36;0
09/23/2018 12:16,-38;-35;72.1248916810278
09/23/2018 12:17,-38;-35;0
09/23/2018 12:18,-38;-35;0
09/23/2018 12:19,-39;-34;72.1248916810278
09/23/2018 12:20,-39;-34;0
09/23/2018 12:21,-39;-33;51
09/23/2018 12:22,-40;-33;51
09/23/2018 12:23,-40;-33;0
09/23/2018 12:24,-40;-32;51
09/23/2018 12:25,-41;-32;51
09/23/2018 12:26,-41;-31;51
09/23/2018 12:27,-41;-31;0
09/23/2018 12:28,-42;-31;51
09/23/2018 12:29,-42;-30;51
09/23/2018 12:30,-42;-30;0
09/23/2018 12:31,-43;-29;72.1248916810278
09/23/2018 12:32,-43;-29;0
09/23/2018 12:33,-43;-28;51
09/23/2018 12:34,-43;-28;0
09/23/2018 12:35,-44;-28;51
09/23/2018 12:36,-44;-27;51
09/23/2018 12:37,-44;-27;0
09/23/2018 12:38,-44;-26;51
09/23/2018 12:39,-45;-26;51
09/23/2018 12:40,-45;-25;51
09/23/2018 12:41,-45;-25;0
09/23/2018 12:42,-45;-25;0
09/23/2018 12:43,-46;-24;72.1248916810278
09/23/2018 12:44,-46;-24;0
09/23/2018 12:45,-46;-23;51
09/23/2018 12:46,-46;-23;0
09/23/2018 12:47,-47;-22;72.1248916810278
09/23/2018 12:48,-47;-22;0
09/23/2018 12:49,-47;-21;51
09/23/2018 12:50,-47;-21;0
09/23/2018 12:51,-47;-20;51
09/23/2018 12:52,-48;-20;51
09/23/2018 12:53,-48;-19;51
09/23/2018 12:54,-48;-19;0
09/23/2018 12:55,-48;-18;51
09/23/2018 12:56,-48;-18;0
09/23/2018 12:57,-49;-18;51
09/23/2018 12:58,-49;-17;51
09/23/2018 12:59,-49;-17;0
09/23/2018 13:00,-49;-16;51
09/23/2018 13:01,-49;-16;0
09/23/2018 13:02,-49;-15;51
09/23/2018 13:03,-50;-15;51
09/23/2018 13:04,-50;-14;51
09/23/2018 13:05,-50;-14;0
09/23/2018 13:06,-50;-13;51
09/23/2018 13:07,-50;-13;0
09/23/2018 13:08,-50;-12;51
09/23/2018 13:09,-50;-12;0
09/23/2018 13:10,-50;-11;51
09/23/2018 13:11,-50;-11;0
09/23/2018 13:12,-51;-10;72.1248916810278
09/23/2018 13:13,-51;-10;0
09/23/2018 13:14,-51;-9;51
09/23/2018 13:15,-51;-9;0
09/23/2018 13:16,-51;-8;51
09/23/2018 13:17,-51;-8;0
09/23/2018 13:18,-51;-7;51
09/23/2018 13:19,-51;-7;0
09/23/2018 13:20,-51;-6;51
09/23/2018 13:21,-51;-6;0
09/23/2018 13:22,-51;-5;51
09/23/2018 13:23,-51;-5;0
09/23/2018 13:24,-51;-4;51
09/23/2018 13:25,-51;-4;0
09/23/2018 13:26,-51;-3;51
09/23/2018 13:27,-51;-3;0
09/23/2018 13:28,-51;-2;51
09/23/2018 13:29,-51;-2;0
09/23/2018 13:30,-51;-1;51
09/23/2018 13:31,-51;-1;0
09/23/2018 13:32,-51;1;102
09/23/2018 13:33,-51;1;0
09/23/2018 13:34,-51;2;51
09/23/2018 13:35,-51;3;51
09/23/2018 13:36,-51;3;0
09/23/2018 13:37,-51;4;51
09/23/2018 13:38,-51;4;0
09/23/2018 13:39,-51;5;51
09/23/2018 13:40,-51;5;0
09/23/2018 13:41,-51;6;51
09/23/2018 13:42,-51;6;0
09/23/2018 13:43,-51;7;51
09/23/2018 13:44,-51;7;0
09/23/2018 13:45,-51;8;51
09/23/2018 13:46,-51;8;0
09/23/2018 13:47,-51;9;51
09/23/2018 13:48,-51;9;0
09/23/2018 13:49,-51;10;51
09/23/2018 13:50,-51;10;0
09/23/2018 13:51,-50;11;72.1248916810278
09/23/2018 13:52,-50;11;0
09/23/2018 13:53,-50;12;51
09/23/2018 13:54,-50;12;0
09/23/2018 13:55,-50;13;51
09/23/2018 13:56,-50;13;0
09/23/2018 13:57,-50;14;51
09/23/2018 13:58,-50;14;0
09/23/2018 13:59,-50;15;51
09/23/2018 14:00,-49;15;51
09/23/2018 14:01,-49;16;51
09/23/2018 14:02,-49;16;0
09/23/2018 14:03,-49;17;51
09/23/2018 14:04,-49;17;0
09/23/2018 14:05,-49;17;0
09/23/2018 14:06,-48;18;72.1248916810278
09/23/2018 14:07,-48;18;0
09/23/2018 14:08,-48;19;51
09/23/2018 14:09,-48;19;0
09/23/2018 14:10,-48;20;51
09/23/2018 14:11,-47;20;51
09/23/2018 14:12,-47;21;51
09/23/2018 14:13,-47;21;0
09/23/2018 14:14,-47;22;51
09/23/2018 14:15,-47;22;0
09/23/2018 14:16,-46;23;72.1248916810278
09/23/2018 14:17,-46;23;0
09/23/2018 14:18,-46;24;51
09/23/2018 14:19,-46;24;0
09/23/2018 14:20,-46;24;0
09/23/2018 14:21,-45;25;72.1248916810278
09/23/2018 14:22,-45;25;0
09/23/2018 14:23,-45;26;51
09/23/2018 14:24,-45;26;0
09/23/2018 14:25,-44;27;72.1248916810278
09/23/2018 14:26,-44;27;0
09/23/2018 14:27,-44;28;51
09/23/2018 14:28,-43;28;51
09/23/2018 14:29,-43;28;0
09/23/2018 14:30,-43;29;51
09/23/2018 14:31,-43;29;0
09/23/2018 14:32,-42;30;72.1248916810278
09/23/2018 14:33,-42;30;0
09/23/2018 14:34,-42;31;51
09/23/2018 14:35,-41;31;51
09/23/2018 14:36,-41;31;0
09/23/2018 14:37,-41;32;51
09/23/2018 14:38,-40;32;51
09/23/2018 14:39,-40;33;51
09/23/2018 14:40,-40;33;0
09/23/2018 14:41,-40;33;0
09/23/2018 14:42,-39;34;72.1248916810278
09/23/2018 14:43,-39;34;0
09/23/2018 14:44,-39;34;0
09/23/2018 14:45,-38;35;72.1248916810278
09/23/2018 14:46,-38;35;0
09/23/2018 14:47,-37;36;72.1248916810278
09/23/2018 14:48,-37;36;0
09/23/2018 14:49,-37;36;0
09/23/2018 14:50,-36;37;72.1248916810278
09/23/2018 14:51,-36;37;0
09/23/2018 14:52,-36;37;0
09/23/2018 14:53,-35;38;72.1248916810278
09/23/2018 14:54,-35;38;0
09/23/2018 14:55,-35;38;0
09/23/2018 14:56,-34;39;72.1248916810278
09/23/2018 14:57,-34;39;0
09/23/2018 14:58,-33;39;51
09/23/2018 14:59,-33;40;51
09/23/2018 15:00,-33;40;0
09/23/2018 15:01,-32;40;51
09/23/2018 15:02,-32;41;51
09/23/2018 15:03,-31;41;51
09/23/2018 15:04,-31;41;0
09/23/2018 15:05,-31;42;51
09/23/2018 15:06,-30;42;51
09/23/2018 15:07,-30;42;0
09/23/2018 15:08,-29;43;72.1248916810278
09/23/2018 15:09,-29;43;0
09/23/2018 15:10,-29;43;0
09/23/2018 15:11,-28;43;51
09/23/2018 15:12,-28;44;51
09/23/2018 15:13,-27;44;51
09/23/2018 15:14,-27;44;0
09/23/2018 15:15,-26;44;51
09/23/2018 15:16,-26;45;51
09/23/2018 15:17,-25;45;51
09/23/2018 15:18,-25;45;0
09/23/2018 15:19,-25;45;0
09/23/2018 15:20,-24;46;72.1248916810278
09/23/2018 15:21,-24;46;0
09/23/2018 15:22,-23;46;51
09/23/2018 15:23,-23;46;0
09/23/2018 15:24,-22;47;72.1248916810278
09/23/2018 15:25,-22;47;0
09/23/2018 15:26,-21;47;51
09/23/2018 15:27,-21;47;0
09/23/2018 15:28,-20;47;51
09/23/2018 15:29,-20;48;51
09/23/2018 15:30,-19;48;51
09/23/2018 15:31,-19;48;0
09/23/2018 15:32,-19;48;0
09/23/2018 15:33,-18;48;51
09/23/2018 15:34,-18;49;51
09/23/2018 15:35,-17;49;51
09/23/2018 15:36,-17;49;0
09/23/2018 15:37,-16;49;51
09/23/2018 15:38,-16;49;0
09/23/2018 15:39,-15;49;51
09/23/2018 15:40,-15;49;0
09/23/2018 15:41,-14;50;72.1248916810278
09/23/2018 15:42,-14;50;0
09/23/2018 15:43,-13;50;51
09/23/2018 15:44,-13;50;0
09/23/2018 15:45,-12;50;51
09/23/2018 15:46,-12;50;0
09/23/2018 15:47,-11;50;51
09/23/2018 15:48,-11;50;0
09/23/2018 15:49,-10;51;72.1248916810278
09/23/2018 15:50,-10;51;0
09/23/2018 15:51,-9;51;51
09/23/2018 15:52,-9;51;0
09/23/2018 15:53,-8;51;51
09/23/2018 15:54,-8;51;0
09/23/2018 15:55,-7;51;51
09/23/2018 15:56,-7;51;0
09/23/2018 15:57,-6;51;51
09/23/2018 15:58,-6;51;0
09/23/2018 15:59,-5;51;51
09/23/2018 16:00,-5;51;0
09/23/2018 16:01,-4;51;51
09/23/2018 16:02,-4;51;0
09/23/2018 16:03,-3;51;51
09/23/2018 16:04,-3;51;0
09/23/2018 16:05,-2;51;51
09/23/2018 16:06,-2;51;0
09/23/2018 16:07,-1;51;51
09/23/2018 16:08,-1;51;0
09/23/2018 16:09,1;51;102
09/23/2018 16:10,1;51;0
09/23/2018 16:11,2;51;51
09/23/2018 16:12,2;51;0
09/23/2018 16:13,3;51;51
09/23/2018 16:14,3;51;0
09/23/2018 16:15,4;51;51
09/23/2018 16:16,5;51;51
09/23/2018 16:17,5;51;0
09/23/2018 16:18,6;51;51
09/23/2018 16:19,6;51;0
09/23/2018 16:20,7;51;51
09/23/2018 16:21,7;51;0
09/23/2018 16:22,8;51;51
09/23/2018 16:23,8;51;0
09/23/2018 16:24,9;51;51
09/23/2018 16:25,9;51;0
09/23/2018 16:26,10;51;51
09/23/2018 16:27,10;51;0
09/23/2018 16:28,11;50;72.1248916810278
09/23/2018 16:29,11;50;0
09/23/2018 16:30,12;50;51
09/23/2018 16:31,12;50;0
09/23/2018 16:32,13;50;51
09/23/2018 16:33,13;50;0
09/23/2018 16:34,14;50;51
09/23/2018 16:35,14;50;0
09/23/2018 16:36,15;50;51
09/23/2018 16:37,15;49;51
09/23/2018 16:38,16;49;51
09/23/2018 16:39,16;49;0
09/23/2018 16:40,16;49;0
09/23/2018 16:41,17;49;51
09/23/2018 16:42,17;49;0
09/23/2018 16:43,18;48;72.1248916810278
09/23/2018 16:44,18;48;0
09/23/2018 16:45,19;48;51
09/23/2018 16:46,19;48;0
09/23/2018 16:47,20;48;51
09/23/2018 16:48,20;48;0
09/23/2018 16:49,21;47;72.1248916810278
09/23/2018 16:50,21;47;0
09/23/2018 16:51,22;47;51
09/23/2018 16:52,22;47;0
09/23/2018 16:53,23;46;72.1248916810278
09/23/2018 16:54,23;46;0
09/23/2018 16:55,24;46;51
09/23/2018 16:56,24;46;0
09/23/2018 16:57,24;46;0
09/23/2018 16:58,25;45;72.1248916810278
09/23/2018 16:59,25;45;0
09/23/2018 17:00,26;45;51
09/23/2018 17:01,26;45;0
09/23/2018 17:02,27;44;72.1248916810278
09/23/2018 17:03,27;44;0
09/23/2018 17:04,28;44;51
09/23/2018 17:05,28;43;51
09/23/2018 17:06,28;43;0
09/23/2018 17:07,29;43;51
09/23/2018 17:08,29;43;0
09/23/2018 17:09,30;42;72.1248916810278
09/23/2018 17:10,30;42;0
09/23/2018 17:11,30;42;0
09/23/2018 17:12,31;41;72.1248916810278
09/23/2018 17:13,31;41;0
