momento,posicao
datetime,coord
T
01/14/2018 02:15:44,0.149191685;-0.988808293;2.000
01/14/2018 02:15:45,-0.751444877;-0.659795875;2.000
01/14/2018 02:15:46,-0.961206485;0.275829828;2.000
01/14/2018 02:15:47,-0.287239283;0.957858859;2.000
01/14/2018 02:15:48,0.650814391;0.759236873;2.000
01/14/2018 02:15:49,0.990512315;-0.137423993;2.000
01/14/2018 02:15:50,0.419537785;-0.907737874;2.000
01/14/2018 02:15:51,-0.53715785;-0.843481739;2.000
01/14/2018 02:15:52,-0.999993035;-0.003732384;2.000
01/14/2018 02:15:53,-0.543439235;0.839448508;2.000
01/14/2018 02:15:54,0.412750091;0.910844313;2.000
01/14/2018 02:15:55,0.989458887;0.144814057;2.000
01/14/2018 02:15:56,0.656463745;-0.754357575;2.000
01/14/2018 02:15:57,-0.280081136;-0.959976332;2.000
01/14/2018 02:15:58,-0.959120713;-0.282997276;2.000
01/14/2018 02:15:59,-0.756349129;0.65416817;2.000
01/14/2018 02:16:00,0.141806356;0.989894417;2.000
01/14/2018 02:16:01,0.909585731;0.415516302;2.000
01/14/2018 02:16:02,0.84109618;-0.540885585;2.000
01/14/2018 02:16:03,-0.00069332;-0.99999976;2.000
01/14/2018 02:16:04,-0.841845385;-0.539718767;2.000
01/14/2018 02:16:05,-0.909008685;0.416777171;2.000
01/14/2018 02:16:06,-0.140433592;0.9900901;2.000
01/14/2018 02:16:07,0.757255498;0.653118757;2.000
01/14/2018 02:16:08,0.958727376;-0.284326959;2.000
01/14/2018 02:16:09,0.278749726;-0.96036378;2.000
01/14/2018 02:16:10,-0.657509136;-0.753446571;2.000
01/14/2018 02:16:11,-0.989257131;0.146185941;2.000
01/14/2018 02:16:12,-0.411486681;0.911415773;2.000
01/14/2018 02:16:13,0.544602725;0.838694147;2.000
01/14/2018 02:16:14,0.999986898;-0.00511901;2.000
01/14/2018 02:16:15,0.535987728;-0.844225773;2.000
01/14/2018 02:16:16,-0.420796087;-0.907155253;2.000
01/14/2018 02:16:17,-0.99070192;-0.136050377;2.000
01/14/2018 02:16:18,-0.649760977;0.760138588;2.000
01/14/2018 02:16:19,0.288567212;0.957459641;2.000
01/14/2018 02:16:20,0.961588037;0.274496716;2.000
01/14/2018 02:16:21,0.750529255;-0.660837224;2.000
01/14/2018 02:16:22,-0.150562662;-0.988600468;2.000
01/14/2018 02:16:23,-0.913227963;-0.407449;2.000
01/14/2018 02:16:24,-0.836275686;0.548309199;2.000
01/14/2018 02:16:25,0.0095446;0.999954449;2.000
01/14/2018 02:16:26,0.846589625;0.532246191;2.000
01/14/2018 02:16:27,0.905284053;-0.424806761;2.000
01/14/2018 02:16:28,0.131664497;-0.991294336;2.000
01/14/2018 02:16:29,-0.763006789;-0.64639047;2.000
01/14/2018 02:16:30,-0.956173153;0.292801813;2.000
01/14/2018 02:16:31,-0.270238329;0.962793459;2.000
01/14/2018 02:16:32,0.664152368;0.747597239;2.000
01/14/2018 02:16:33,0.987924441;-0.154936435;2.000
01/14/2018 02:16:34,0.403403339;-0.915022265;2.000
01/14/2018 02:16:35,-0.552004933;-0.833840845;2.000
01/14/2018 02:16:36,-0.999902415;0.013970003;2.000
01/14/2018 02:16:37,-0.528494228;0.848936894;2.000
01/14/2018 02:16:38,0.428809115;0.90339512;2.000
01/14/2018 02:16:39,0.991867335;0.127276039;2.000
01/14/2018 02:16:40,0.643007302;-0.765860046;2.000
01/14/2018 02:16:41,-0.297030679;-0.954867936;2.000
01/14/2018 02:16:42,-0.963980024;-0.26597465;2.000
01/14/2018 02:16:43,-0.74465058;0.667454503;2.000
01/14/2018 02:16:44,0.159307173;0.987229064;2.000
01/14/2018 02:16:45,0.916798645;0.399349776;2.000
01/14/2018 02:16:46,0.831389672;-0.555689854;2.000
01/14/2018 02:16:47,-0.018395132;-0.999830795;2.000
01/14/2018 02:16:48,-0.851267536;-0.524731914;2.000
01/14/2018 02:16:49,-0.901488493;0.432803069;2.000
01/14/2018 02:16:50,-0.122885087;0.992420906;2.000
01/14/2018 02:16:51,0.768698302;0.639611539;2.000
01/14/2018 02:16:52,0.953544017;-0.301253727;2.000
01/14/2018 02:16:53,0.26170576;-0.965147706;2.000
01/14/2018 02:16:54,-0.670743565;-0.741689335;2.000
01/14/2018 02:16:55,-0.98651435;0.16367479;2.000
01/14/2018 02:16:56,-0.395288391;0.918557068;2.000
01/14/2018 02:16:57,0.559363892;0.828922214;2.000
01/14/2018 02:16:58,0.999739592;-0.022819901;2.000
01/14/2018 02:16:59,0.520959322;-0.853581504;2.000
01/14/2018 02:17:00,-0.436788546;-0.899564209;2.000
01/14/2018 02:17:01,-0.992955039;-0.118491728;2.000
01/14/2018 02:17:02,-0.636203249;0.771521501;2.000
01/14/2018 02:17:03,0.305470875;0.95220142;2.000
01/14/2018 02:17:04,0.966296485;0.257431745;2.000
01/14/2018 02:17:05,0.738713563;-0.674019489;2.000
01/14/2018 02:17:06,-0.168039202;-0.985780314;2.000
01/14/2018 02:17:07,-0.9202975;-0.391219264;2.000
01/14/2018 02:17:08,-0.82643852;0.563026973;2.000
01/14/2018 02:17:09,0.027244223;0.999628807;2.000
01/14/2018 02:17:10,0.855878754;0.517176526;2.000
01/14/2018 02:17:11,0.897622305;-0.440765468;2.000
01/14/2018 02:17:12,0.114096049;-0.993469724;2.000
01/14/2018 02:17:13,-0.774329588;-0.632782497;2.000
01/14/2018 02:17:14,-0.950840173;0.309682039;2.000
01/14/2018 02:17:15,-0.253152688;0.967426337;2.000
01/14/2018 02:17:16,0.677282211;0.735723322;2.000
01/14/2018 02:17:17,0.985026969;-0.172400322;2.000
01/14/2018 02:17:18,0.387142474;-0.922019905;2.000
01/14/2018 02:17:19,-0.566679026;-0.823938639;2.000
01/14/2018 02:17:20,-0.999498443;0.031668012;2.000
01/14/2018 02:17:21,-0.5133836;0.858159239;2.000
01/14/2018 02:17:22,0.444733757;0.895662819;2.000
01/14/2018 02:17:23,0.993964949;0.109698134;2.000
01/14/2018 02:17:24,0.629349351;-0.777122509;2.000
01/14/2018 02:17:25,-0.313887138;-0.949460302;2.000
01/14/2018 02:17:26,-0.96853724;-0.248868671;2.000
01/14/2018 02:17:27,-0.73271867;0.680531668;2.000
01/14/2018 02:17:28,0.176758066;0.98425433;2.000
01/14/2018 02:17:29,0.923724251;0.3830581;2.000
01/14/2018 02:17:30,0.82142262;-0.57031998;2.000
01/14/2018 02:17:31,-0.03609118;-0.999348501;2.000
01/14/2018 02:17:32,-0.860422915;-0.509580619;2.000
01/14/2018 02:17:33,-0.89368579;0.448693334;2.000
01/14/2018 02:17:34,-0.105298071;0.994440705;2.000
01/14/2018 02:17:35,0.779900209;0.625903878;2.000
01/14/2018 02:17:36,0.948061834;-0.318086088;2.000
01/14/2018 02:17:37,0.244579781;-0.969629172;2.000
01/14/2018 02:17:38,-0.683767795;-0.729699666;2.000
01/14/2018 02:17:39,-0.983462413;0.181112347;2.000
01/14/2018 02:17:40,-0.378966224;0.925410504;2.000
01/14/2018 02:17:41,0.573949763;0.818890511;2.000
01/14/2018 02:17:42,0.999178985;-0.040513641;2.000
01/14/2018 02:17:43,0.505767656;-0.862669738;2.000
01/14/2018 02:17:44,-0.452644123;-0.891691257;2.000
01/14/2018 02:17:45,-0.994896984;-0.100895946;2.000
01/14/2018 02:17:46,-0.622446145;0.782662632;2.000
01/14/2018 02:17:47,0.322278808;0.946644796;2.000
01/14/2018 02:17:48,0.970702112;0.2402861;2.000
01/14/2018 02:17:49,0.72666637;-0.686990528;2.000
01/14/2018 02:17:50,-0.185463081;-0.982651233;2.000
01/14/2018 02:17:51,-0.927078631;-0.374866926;2.000
01/14/2018 02:17:52,-0.816342363;0.577568304;2.000
01/14/2018 02:17:53,0.044935309;0.998989899;2.000
01/14/2018 02:17:54,0.864899665;0.501944787;2.000
01/14/2018 02:17:55,0.889679258;-0.456586047;2.000
01/14/2018 02:17:56,0.096491844;-0.995333775;2.000
01/14/2018 02:17:57,-0.785409726;-0.618976221;2.000
01/14/2018 02:17:58,-0.945209216;0.326465216;2.000
01/14/2018 02:17:59,-0.235987712;0.971756039;2.000
01/14/2018 02:18:00,0.690199806;0.723618841;2.000
01/14/2018 02:18:01,0.981820806;-0.189810182;2.000
01/14/2018 02:18:02,0.370760284;-0.9287286;2.000
01/14/2018 02:18:03,-0.581175533;-0.813778225;2.000
01/14/2018 02:18:04,-0.998781245;0.049356096;2.000
01/14/2018 02:18:05,-0.498112087;0.867112651;2.000
01/14/2018 02:18:06,0.460519027;0.887649833;2.000
01/14/2018 02:18:07,0.995751071;0.092085853;2.000
01/14/2018 02:18:08,0.615494173;-0.788141436;2.000
01/14/2018 02:18:09,-0.33064523;-0.943755123;2.000
01/14/2018 02:18:10,-0.972790933;-0.231684702;2.000
01/14/2018 02:18:11,-0.720557139;0.693395565;2.000
01/14/2018 02:18:12,0.194153566;0.980971148;2.000
01/14/2018 02:18:13,0.930360377;0.366646381;2.000
01/14/2018 02:18:14,0.811198148;-0.584771378;2.000
01/14/2018 02:18:15,-0.053775917;-0.998553029;2.000
01/14/2018 02:18:16,-0.869308652;-0.49426963;2.000
01/14/2018 02:18:17,-0.885603022;0.464442987;2.000
01/14/2018 02:18:18,-0.087678057;0.996148864;2.000
01/14/2018 02:18:19,0.790857709;0.612000069;2.000
01/14/2018 02:18:20,0.942282544;-0.334818767;2.000
01/14/2018 02:18:21,0.227377154;-0.973806772;2.000
01/14/2018 02:18:22,-0.696577743;-0.717481323;2.000
01/14/2018 02:18:23,-0.980102276;0.198493146;2.000
01/14/2018 02:18:24,-0.362525296;0.931973932;2.000
01/14/2018 02:18:25,0.588355769;0.808602182;2.000
01/14/2018 02:18:26,0.998305253;-0.058194684;2.000
01/14/2018 02:18:27,0.490417492;-0.871487627;2.000
01/14/2018 02:18:28,-0.46835785;-0.883538864;2.000
01/14/2018 02:18:29,-0.996527144;-0.083268544;2.000
01/14/2018 02:18:30,-0.608493978;0.793558491;2.000
01/14/2018 02:18:31,0.338985745;0.94079151;2.000
01/14/2018 02:18:32,0.974803538;0.223065153;2.000
01/14/2018 02:18:33,0.714391453;-0.699746277;2.000
01/14/2018 02:18:34,-0.202828839;-0.979214206;2.000
01/14/2018 02:18:35,-0.933569232;-0.358397111;2.000
01/14/2018 02:18:36,-0.805990378;0.591928636;2.000
01/14/2018 02:18:37,0.062612312;0.998037924;2.000
01/14/2018 02:18:38,0.873649532;0.486555748;2.000
01/14/2018 02:18:39,0.881457401;-0.472263539;2.000
01/14/2018 02:18:40,0.078857401;-0.996885906;2.000
01/14/2018 02:18:41,-0.79624373;-0.604975969;2.000
01/14/2018 02:18:42,-0.939282047;0.343146085;2.000
01/14/2018 02:18:43,-0.218748782;0.97578121;2.000
01/14/2018 02:18:44,0.702901104;0.711287591;2.000
01/14/2018 02:18:45,0.978306957;-0.207160559;2.000
01/14/2018 02:18:46,0.354261905;-0.935146247;2.000
01/14/2018 02:18:47,-0.595489909;-0.803362788;2.000
01/14/2018 02:18:48,-0.997751047;0.067028713;2.000
01/14/2018 02:18:49,-0.482684474;0.875794324;2.000
01/14/2018 02:18:50,0.476159978;0.879358673;2.000
01/14/2018 02:18:51,0.997225142;0.074444713;2.000
01/14/2018 02:18:52,0.60144611;-0.798913373;2.000
01/14/2018 02:18:53,-0.347299703;-0.937754188;2.000
01/14/2018 02:18:54,-0.97673977;-0.214428127;2.000
01/14/2018 02:18:55,-0.708169797;0.706042165;2.000
01/14/2018 02:18:56,0.211488221;0.977380546;2.000
01/14/2018 02:18:57,0.936704944;0.350119761;2.000
01/14/2018 02:18:58,0.800719462;-0.599039518;2.000
01/14/2018 02:18:59,-0.071443802;-0.997444627;2.000
01/14/2018 02:19:00,-0.877921963;-0.478803746;2.000
01/14/2018 02:19:01,-0.87724272;0.480047091;2.000
01/14/2018 02:19:02,-0.070030566;0.997544846;2.000
01/14/2018 02:19:03,0.801567368;0.59790447;2.000
01/14/2018 02:19:04,0.93620796;-0.351446518;2.000
01/14/2018 02:19:05,0.210103272;-0.977679199;2.000
01/14/2018 02:19:06,-0.709169396;-0.705038132;2.000
01/14/2018 02:19:07,-0.976434991;0.215811741;2.000
01/14/2018 02:19:08,-0.345970759;0.938245295;2.000
01/14/2018 02:19:09,0.602577394;0.798060452;2.000
01/14/2018 02:19:10,0.99711867;-0.075857491;2.000
01/14/2018 02:19:11,0.474913639;-0.880032406;2.000
01/14/2018 02:19:12,-0.483924801;-0.875109586;2.000
01/14/2018 02:19:13,-0.997845011;-0.065615048;2.000
01/14/2018 02:19:14,-0.594351119;0.804205662;2.000
01/14/2018 02:19:15,0.35558645;0.934643395;2.000
01/14/2018 02:19:16,0.978599477;0.205774301;2.000
01/14/2018 02:19:17,0.701892658;-0.712282736;2.000
01/14/2018 02:19:18,-0.220131034;-0.975470311;2.000
01/14/2018 02:19:19,-0.939767269;-0.34181498;2.000
01/14/2018 02:19:20,-0.79538581;0.606103467;2.000
01/14/2018 02:19:21,0.080269694;0.996773182;2.000
01/14/2018 02:19:22,0.882125612;0.47101423;2.000
01/14/2018 02:19:23,0.87295931;-0.487793032;2.000
01/14/2018 02:19:24,0.061198245;-0.998125631;2.000
01/14/2018 02:19:25,-0.806828205;-0.590786127;2.000
01/14/2018 02:19:26,-0.933060524;0.359719417;2.000
01/14/2018 02:19:27,-0.2014413;0.979500588;2.000
01/14/2018 02:19:28,0.715382126;0.698733436;2.000
01/14/2018 02:19:29,0.974486524;-0.224446015;2.000
01/14/2018 02:19:30,0.337652507;-0.941270835;2.000
01/14/2018 02:19:31,-0.609617668;-0.79269559;2.000
01/14/2018 02:19:32,-0.996408171;0.084680325;2.000
01/14/2018 02:19:33,-0.467105596;0.884201539;2.000
01/14/2018 02:19:34,0.49165171;0.870791936;2.000
01/14/2018 02:19:35,0.998386701;0.056780243;2.000
01/14/2018 02:19:36,0.587209563;-0.809434944;2.000
01/14/2018 02:19:37,-0.363845338;-0.931459376;2.000
01/14/2018 02:19:38,-0.980382514;-0.197104354;2.000
01/14/2018 02:19:39,-0.695560528;0.718467503;2.000
01/14/2018 02:19:40,0.2287566;0.973483651;2.000
01/14/2018 02:19:41,0.942755965;0.33348342;2.000
01/14/2018 02:19:42,0.789989843;-0.613119929;2.000
01/14/2018 02:19:43,-0.089089297;-0.996023643;2.000
01/14/2018 02:19:44,-0.886260148;-0.463187812;2.000
01/14/2018 02:19:45,-0.868607506;0.495500757;2.000
01/14/2018 02:19:46,-0.052361129;0.998628215;2.000
01/14/2018 02:19:47,0.812025829;0.583621498;2.000
01/14/2018 02:19:48,0.929839985;-0.367964133;2.000
01/14/2018 02:19:49,0.192763546;-0.981245237;2.000
01/14/2018 02:19:50,-0.721538807;-0.692373995;2.000
01/14/2018 02:19:51,-0.972461709;0.233062704;2.000
01/14/2018 02:19:52,-0.3293078;0.944222629;2.000
01/14/2018 02:19:53,0.616610181;0.787268623;2.000
01/14/2018 02:19:54,0.995619606;-0.093496524;2.000
01/14/2018 02:19:55,0.459260956;-0.888301398;2.000
01/14/2018 02:19:56,-0.499340099;-0.866406063;2.000
01/14/2018 02:19:57,-0.99885017;-0.047940989;2.000
01/14/2018 02:19:58,-0.580022001;0.814600809;2.000
01/14/2018 02:19:59,0.37207572;0.92820238;2.000
01/14/2018 02:20:00,0.98208874;0.188418964;2.000
01/14/2018 02:20:01,0.689173902;-0.724595979;2.000
01/14/2018 02:20:02,-0.237364244;-0.97142072;2.000
01/14/2018 02:20:03,-0.945670798;-0.325125731;2.000
01/14/2018 02:20:04,-0.784531982;0.620088356;2.000
01/14/2018 02:20:05,0.09790192;0.995196068;2.000
01/14/2018 02:20:06,0.890325249;0.455325105;2.000
01/14/2018 02:20:07,0.864187649;-0.50316966;2.000
01/14/2018 02:20:08,0.04351991;-0.99905256;2.000
01/14/2018 02:20:09,-0.817159833;-0.576411144;2.000
01/14/2018 02:20:10,-0.926546595;0.37618002;2.000
01/14/2018 02:20:11,-0.18407069;0.982913008;2.000
01/14/2018 02:20:12,0.727638958;0.68596031;2.000
01/14/2018 02:20:13,0.970360704;-0.241661134;2.000
01/14/2018 02:20:14,0.320937294;-0.947100445;2.000
01/14/2018 02:20:15,-0.623554385;-0.781779975;2.000
01/14/2018 02:20:16,-0.994753037;0.102305399;2.000
01/14/2018 02:20:17,-0.451380335;0.892331661;2.000
01/14/2018 02:20:18,0.506989366;0.861952309;2.000
01/14/2018 02:20:19,0.999235382;0.039097979;2.000
01/14/2018 02:20:20,0.572788996;-0.819702852;2.000
01/14/2018 02:20:21,-0.380276951;-0.924872662;2.000
01/14/2018 02:20:22,-0.983718023;-0.179718811;2.000
01/14/2018 02:20:23,-0.682733281;0.730667685;2.000
01/14/2018 02:20:24,0.245953291;0.969281682;2.000
01/14/2018 02:20:25,0.948511541;0.31674257;2.000
01/14/2018 02:20:26,0.779012655;-0.6270082;2.000
01/14/2018 02:20:27,-0.106706873;-0.994290523;2.000
01/14/2018 02:20:28,-0.894320595;-0.447426724;2.000
01/14/2018 02:20:29,-0.859700086;0.510799141;2.000
01/14/2018 02:20:30,-0.034675282;0.999398632;2.000
01/14/2018 02:20:31,0.822229816;0.569155629;2.000
01/14/2018 02:20:32,0.923180613;-0.384366434;2.000
01/14/2018 02:20:33,0.175363412;-0.98450377;2.000
01/14/2018 02:20:34,-0.733682101;-0.679492881;2.000
01/14/2018 02:20:35,-0.968183674;0.25024063;2.000
01/14/2018 02:20:36,-0.312541642;0.949904059;2.000
01/14/2018 02:20:37,0.630449734;0.776230077;2.000
01/14/2018 02:20:38,0.993808533;-0.111106258;2.000
01/14/2018 02:20:39,0.443464349;-0.896292012;2.000
01/14/2018 02:20:40,-0.514598911;-0.857431024;2.000
01/14/2018 02:20:41,-0.999542306;-0.030251906;2.000
01/14/2018 02:20:42,-0.565511114;0.824740674;2.000
01/14/2018 02:20:43,0.388448388;0.921470482;2.000
01/14/2018 02:20:44,0.985270234;0.171004579;2.000
01/14/2018 02:20:45,0.676239171;-0.736682146;2.000
01/14/2018 02:20:46,-0.254523068;-0.967066703;2.000
01/14/2018 02:20:47,-0.951277971;-0.308334593;2.000
01/14/2018 02:20:48,-0.773432295;0.63387892;2.000
01/14/2018 02:20:49,0.115503466;0.993307077;2.000
01/14/2018 02:20:50,0.898245874;0.439493289;2.000
01/14/2018 02:20:51,0.855145167;-0.518388603;2.000
01/14/2018 02:20:52,0.025827938;-0.999666403;2.000
01/14/2018 02:20:53,-0.827235378;-0.561855523;2.000
01/14/2018 02:20:54,-0.919742303;0.392522734;2.000
01/14/2018 02:20:55,-0.166642395;0.986017399;2.000
01/14/2018 02:20:56,0.739667762;0.672972215;2.000
01/14/2018 02:20:57,0.96593079;-0.25880052;2.000
01/14/2018 02:20:58,0.304121504;-0.952633251;2.000
01/14/2018 02:20:59,-0.63729569;-0.770619364;2.000
01/14/2018 02:21:00,-0.992786166;0.119898412;2.000
01/14/2018 02:21:01,-0.435513619;0.900182141;2.000
01/14/2018 02:21:02,0.52216814;0.852842561;2.000
01/14/2018 02:21:03,0.99977092;0.021403463;2.000
01/14/2018 02:21:04,0.558188926;-0.82971388;2.000
01/14/2018 02:21:05,-0.396589391;-0.917996108;2.000
01/14/2018 02:21:06,-0.986745252;-0.162276948;2.000
01/14/2018 02:21:07,-0.669692078;0.74263889;2.000
01/14/2018 02:21:08,0.263072904;0.964775957;2.000
01/14/2018 02:21:09,0.953969871;0.299902459;2.000
01/14/2018 02:21:10,0.767791339;-0.640699977;2.000
01/14/2018 02:21:11,-0.12429101;-0.992245809;2.000
01/14/2018 02:21:12,-0.902100777;-0.43152542;2.000
01/14/2018 02:21:13,-0.85052325;0.52593745;2.000
01/14/2018 02:21:14,-0.016978569;0.999855854;2.000
01/14/2018 02:21:15,0.83217613;0.554511397;2.000
01/14/2018 02:21:16,0.916231933;-0.400648281;2.000
01/14/2018 02:21:17,0.157908322;-0.987453777;2.000
01/14/2018 02:21:18,-0.745595471;-0.666398824;2.000
01/14/2018 02:21:19,-0.963602227;0.267340134;2.000
01/14/2018 02:21:20,-0.295677539;0.955287806;2.000
01/14/2018 02:21:21,0.644091715;0.764948275;2.000
01/14/2018 02:21:22,0.991686017;-0.128681173;2.000
01/14/2018 02:21:23,0.427528768;-0.904001744;2.000
01/14/2018 02:21:24,-0.529696458;-0.84818728;2.000
01/14/2018 02:21:25,-0.999921204;-0.012553343;2.000
01/14/2018 02:21:26,-0.550823006;0.83462208;2.000
01/14/2018 02:21:27,0.404699323;0.914449812;2.000
01/14/2018 02:21:28,0.988142961;0.153536604;2.000
01/14/2018 02:21:29,0.663092518;-0.748537449;2.000
01/14/2018 02:21:30,-0.271602129;-0.962409624;2.000
01/14/2018 02:21:31,-0.95658703;-0.291446828;2.000
01/14/2018 02:21:32,-0.762090228;0.647470837;2.000
01/14/2018 02:21:33,0.133068815;0.991106801;2.000
01/14/2018 02:21:34,0.905885003;0.423523743;2.000
01/14/2018 02:21:35,0.845834697;-0.533445091;2.000
01/14/2018 02:21:36,0.008127871;-0.999966968;2.000
01/14/2018 02:21:37,-0.837051682;-0.547123826;2.000
01/14/2018 02:21:38,-0.912649779;0.408742438;2.000
01/14/2018 02:21:39,-0.149161878;0.98881279;2.000
01/14/2018 02:21:40,0.751464766;0.659773223;2.000
01/14/2018 02:21:41,0.961198169;-0.275858803;2.000
01/14/2018 02:21:42,0.287210409;-0.957867518;2.000
01/14/2018 02:21:43,-0.650837277;-0.759217254;2.000
01/14/2018 02:21:44,-0.990508172;0.137453852;2.000
01/14/2018 02:21:45,-0.419510421;0.90775052;2.000
01/14/2018 02:21:46,0.537183276;0.843465546;2.000
01/14/2018 02:21:47,0.999993147;0.003702239;2.000
01/14/2018 02:21:48,0.54341393;-0.839464889;2.000
01/14/2018 02:21:49,-0.412777548;-0.91083187;2.000
01/14/2018 02:21:50,-0.989463252;-0.14478423;2.000
01/14/2018 02:21:51,-0.656441005;0.754377363;2.000
01/14/2018 02:21:52,0.280110074;0.959967888;2.000
01/14/2018 02:21:53,0.959129243;0.282968364;2.000
01/14/2018 02:21:54,0.756329409;-0.654190969;2.000
01/14/2018 02:21:55,-0.141836195;-0.989890142;2.000
01/14/2018 02:21:56,-0.909598256;-0.415488883;2.000
01/14/2018 02:21:57,-0.841079875;0.540910939;2.000
01/14/2018 02:21:58,0.000723464;0.999999738;2.000
01/14/2018 02:21:59,0.841861654;0.53969339;2.000
01/14/2018 02:22:00,0.908996121;-0.416804572;2.000
01/14/2018 02:22:01,0.140403747;-0.990094333;2.000
01/14/2018 02:22:02,-0.757275185;-0.65309593;2.000
01/14/2018 02:22:03,-0.958718804;0.284355859;2.000
01/14/2018 02:22:04,-0.278720776;0.960372183;2.000
01/14/2018 02:22:05,0.657531848;0.753426751;2.000
01/14/2018 02:22:06,0.989252724;-0.146215761;2.000
01/14/2018 02:22:07,0.411459207;-0.911428177;2.000
01/14/2018 02:22:08,-0.544628007;-0.83867773;2.000
01/14/2018 02:22:09,-0.999986743;0.005149154;2.000
01/14/2018 02:22:10,-0.535962279;0.844241929;2.000
01/14/2018 02:22:11,0.420823432;0.907142568;2.000
01/14/2018 02:22:12,0.990706021;0.136020513;2.000
01/14/2018 02:22:13,0.649738063;-0.760158174;2.000
01/14/2018 02:22:14,-0.288596074;-0.957450942;2.000
01/14/2018 02:22:15,-0.961596311;-0.274467729;2.000
01/14/2018 02:22:16,-0.750509335;0.660859848;2.000
01/14/2018 02:22:17,0.150592463;0.988595929;2.000
01/14/2018 02:22:18,0.913240245;0.407421472;2.000
01/14/2018 02:22:19,0.836259157;-0.548334407;2.000
01/14/2018 02:22:20,-0.009574743;-0.999954161;2.000
01/14/2018 02:22:21,-0.846605668;-0.532220671;2.000
01/14/2018 02:22:22,-0.905271247;0.42483405;2.000
01/14/2018 02:22:23,-0.131634615;0.991298304;2.000
01/14/2018 02:22:24,0.763026274;0.646367469;2.000
01/14/2018 02:22:25,0.956164326;-0.292830636;2.000
01/14/2018 02:22:26,0.270209306;-0.962801605;2.000
01/14/2018 02:22:27,-0.664174904;-0.747577218;2.000
01/14/2018 02:22:28,-0.98791977;0.154966215;2.000
01/14/2018 02:22:29,-0.403375756;0.915034425;2.000
01/14/2018 02:22:30,0.552030068;0.833824205;2.000
01/14/2018 02:22:31,0.999901993;-0.014000144;2.000
01/14/2018 02:22:32,0.528468637;-0.848952825;2.000
01/14/2018 02:22:33,-0.428836347;-0.903382194;2.000
01/14/2018 02:22:34,-0.991871171;-0.127246139;2.000
01/14/2018 02:22:35,-0.642984215;0.765879429;2.000
01/14/2018 02:22:36,0.297059463;0.954858982;2.000
01/14/2018 02:22:37,0.963988041;0.265945591;2.000
01/14/2018 02:22:38,0.74463046;-0.66747695;2.000
01/14/2018 02:22:39,-0.159336932;-0.987224261;2.000
01/14/2018 02:22:40,-0.916810683;-0.39932214;2.000
01/14/2018 02:22:41,-0.83137292;0.555714916;2.000
01/14/2018 02:22:42,0.018425272;0.99983024;2.000
01/14/2018 02:22:43,0.851283354;0.524706253;2.000
01/14/2018 02:22:44,0.901475446;-0.432830244;2.000
01/14/2018 02:22:45,0.122855171;-0.99242461;2.000
01/14/2018 02:22:46,-0.768717582;-0.639588367;2.000
01/14/2018 02:22:47,-0.953534935;0.301282471;2.000
01/14/2018 02:22:48,-0.261676666;0.965155595;2.000
01/14/2018 02:22:49,0.670765923;0.741669116;2.000
01/14/2018 02:22:50,0.986509416;-0.163704528;2.000
01/14/2018 02:22:51,0.395260702;-0.918568984;2.000
01/14/2018 02:22:52,-0.559388879;-0.828905352;2.000
01/14/2018 02:22:53,-0.999738904;0.022850038;2.000
01/14/2018 02:22:54,-0.520933591;0.853597208;2.000
01/14/2018 02:22:55,0.436815663;0.899551042;2.000
01/14/2018 02:22:56,0.992958611;0.118461796;2.000
01/14/2018 02:22:57,0.636179991;-0.771540678;2.000
01/14/2018 02:22:58,-0.305499578;-0.952192212;2.000
01/14/2018 02:22:59,-0.966304245;-0.257402617;2.000
01/14/2018 02:23:00,-0.738693245;0.674041757;2.000
01/14/2018 02:23:01,0.168068918;0.985775248;2.000
01/14/2018 02:23:02,0.920309292;0.391191522;2.000
01/14/2018 02:23:03,0.826421548;-0.563051885;2.000
01/14/2018 02:23:04,-0.027274356;-0.999627986;2.000
01/14/2018 02:23:05,-0.855894343;-0.517150726;2.000
01/14/2018 02:23:06,-0.897609018;0.440792526;2.000
01/14/2018 02:23:07,-0.114066101;0.993473162;2.000
01/14/2018 02:23:08,0.774348663;0.632759155;2.000
01/14/2018 02:23:09,0.950830837;-0.309710701;2.000
01/14/2018 02:23:10,0.253123525;-0.967433967;2.000
01/14/2018 02:23:11,-0.677304389;-0.735702905;2.000
01/14/2018 02:23:12,-0.985021771;0.172430015;2.000
01/14/2018 02:23:13,-0.38711468;0.922031575;2.000
01/14/2018 02:23:14,0.566703863;0.823921557;2.000
01/14/2018 02:23:15,0.999497488;-0.031698141;2.000
01/14/2018 02:23:16,0.513357731;-0.858174714;2.000
01/14/2018 02:23:17,-0.444760756;-0.895649413;2.000
01/14/2018 02:23:18,-0.993968255;-0.109668172;2.000
01/14/2018 02:23:19,-0.629325925;0.77714148;2.000
01/14/2018 02:23:20,0.313915758;0.949450839;2.000
01/14/2018 02:23:21,0.968544741;0.248839475;2.000
01/14/2018 02:23:22,0.732698155;-0.680553755;2.000
01/14/2018 02:23:23,-0.176787735;-0.984249001;2.000
01/14/2018 02:23:24,-0.923735798;-0.383030255;2.000
01/14/2018 02:23:25,-0.821405427;0.570344741;2.000
01/14/2018 02:23:26,0.036121304;0.999347413;2.000
01/14/2018 02:23:27,0.860438276;0.509554682;2.000
01/14/2018 02:23:28,0.893672264;-0.448720274;2.000
01/14/2018 02:23:29,0.105268095;-0.994443879;2.000
